branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___cjs__,ft___css_,ft___html_,ft___ico_,ft___js_,ft___js__,ft___json_,ft___json__,ft___md__,ft___png_,ft___svg_,ft___ts_,ft___ts__,ft___tsx_,ft___tsx__,ft___tsx__,ft___webmanifest_,ft___xml_,ft___yml_,ft___yml__,ft____cjs_,ft____css_,ft____css__,ft____html_,ft____html__,ft____json_,ft____json__,ft____md_,ft____snap_,ft____svg_,ft____ts_,ft____ts__,ft____tsx_,ft____tsx__,ft____tsx__,ft____yaml__,ft____yml_,ft____yml__,ft___
2,success,0,3,83806327,262.0,453,2,0,13,False,181,176,0,0,0,357,True,35522,105,2,0,13,10,463,3,9,93,1,16.412364168684196,0,112.0,0,0,262.0,1.0,False,10,0,3,110.0,372.0,297.0,284.0,267.0,284.0,254.0,285.0,291.85714285714283,38.01503461977718,317.6666666666667,47.500877184882945,305.0,46.32493928760188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,285.0,451,0,0,2,False,3,4,0,0,0,7,True,35522,80,0,0,2,10,463,3,9,12,1,16.412364168684196,0,112.0,0,0,285.0,1.0,False,11,0,3,2125.0,262.0,372.0,297.0,284.0,267.0,284.0,254.0,288.57142857142856,39.66466581588347,310.3333333333333,56.19905100029122,303.75,47.73800023740696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,240.0,449,0,0,2,False,4,4,0,0,0,8,True,35522,55,1,0,1,10,463,3,9,63,1,16.412364168684196,0,112.0,0,0,240.0,1.0,False,11,0,3,1649.0,285.0,262.0,372.0,297.0,284.0,267.0,284.0,293.0,36.787679096857055,306.3333333333333,58.02011145571278,304.0,47.60252094164762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,398.0,447,0,0,21,False,547,530,0,0,0,1077,True,35522,69,1,0,20,10,463,3,9,101,1,16.412364168684196,0,112.0,0,0,398.0,1.0,False,13,0,3,4745.0,240.0,285.0,262.0,372.0,297.0,284.0,267.0,286.7142857142857,41.97504927816954,262.3333333333333,22.501851775650227,289.75,57.82949074650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,169.0,445,0,0,1,False,14,13,0,0,0,27,False,35574,0,0,0,1,10,466,3,9,2,0,16.388373531230677,0,113.0,0,0,169.0,1.0,False,6,1,4,61506.0,398.0,240.0,285.0,262.0,372.0,297.0,284.0,305.42857142857144,57.90180521900027,307.6666666666667,81.40229316999203,296.25,70.27742643741777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,2,83806327,153.0,444,0,0,1,False,14,13,0,0,0,27,True,35574,76,0,0,1,10,466,3,9,2,1,16.388373531230677,0,113.0,0,0,153.0,1.0,False,6,1,4,13.0,169.0,398.0,240.0,285.0,262.0,372.0,297.0,289.0,77.86740867226374,269.0,117.22201158485551,273.0,96.04512828179608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,6,83806327,162.0,442,0,0,3,False,10,6,0,0,0,16,False,35574,0,0,0,3,10,466,3,9,20,0,16.388373531230677,0,112.0,0,0,162.0,1.0,False,6,1,4,2264.0,153.0,169.0,398.0,240.0,285.0,262.0,372.0,268.42857142857144,92.96030899055278,240.0,137.0656776877421,240.0,111.91365719458312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,155.0,441,0,0,3,False,10,6,0,0,0,16,True,35574,69,0,0,3,10,466,3,9,20,1,16.388373531230677,0,113.0,0,0,155.0,1.0,False,7,1,4,3083.0,162.0,153.0,169.0,398.0,240.0,285.0,262.0,238.42857142857142,87.70187596408098,161.33333333333334,8.020806277010642,220.5,118.51441543823547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,182.0,440,0,0,20,False,222,44,0,0,0,266,False,35752,0,1,0,19,10,467,3,9,101,0,16.306780040277467,0,113.0,0,0,182.0,1.0,False,8,1,4,4158.0,155.0,162.0,153.0,169.0,398.0,240.0,285.0,223.14285714285714,92.12207222200438,156.66666666666666,4.725815626252609,159.75,7.274384280931732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,0,83806327,193.0,439,1,0,3,False,83,7,0,0,0,90,False,35752,0,1,0,3,10,467,3,9,52,0,16.306780040277467,0,113.0,0,0,193.0,1.0,False,8,1,4,101.0,182.0,155.0,162.0,153.0,169.0,398.0,240.0,208.42857142857142,88.75970771856854,166.33333333333334,14.011899704655802,163.0,13.241349377360804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,191.0,437,0,0,20,False,222,44,0,0,0,266,False,35752,0,1,0,19,10,467,3,9,101,0,16.306780040277467,0,113.0,0,0,191.0,1.0,False,9,1,4,1719.0,193.0,182.0,155.0,162.0,153.0,169.0,398.0,201.71428571428572,87.74530241122937,176.66666666666666,19.553345834749955,173.0,17.568911937472585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,0,83806327,186.0,436,1,0,3,False,83,7,0,0,0,90,True,35752,84,1,0,3,10,467,3,9,52,1,16.306780040277467,0,113.0,0,0,186.0,1.0,False,9,1,4,1905.0,191.0,193.0,182.0,155.0,162.0,153.0,169.0,172.14285714285714,16.63759369048072,188.66666666666666,5.859465277082315,180.25,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,186.0,434,0,0,20,False,222,44,0,0,0,266,True,35752,75,1,0,19,10,467,3,9,101,1,16.306780040277467,0,113.0,0,0,186.0,1.0,False,11,1,4,4386.0,186.0,191.0,193.0,182.0,155.0,162.0,153.0,174.57142857142858,17.328753973835344,190.0,3.605551275463989,188.0,4.96655480858378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,6,83806327,71357.0,433,0,0,20,True,222,44,0,0,0,266,True,35752,75,1,0,19,10,467,3,9,101,1,16.306780040277467,0,113.0,0,0,71357.0,1.0,False,12,1,4,3883.0,186.0,186.0,191.0,193.0,182.0,155.0,162.0,179.28571428571428,14.784161409137434,187.66666666666666,2.886751345948129,189.0,3.559026084010437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,190.0,432,0,0,4,False,22,15,0,0,0,37,False,35763,0,0,0,4,10,468,3,9,34,0,16.301764393367446,0,113.0,0,0,190.0,1.0,False,10,2,4,81229.0,71357.0,186.0,186.0,191.0,193.0,182.0,155.0,10350.0,26901.56135493502,23909.666666666668,41090.59600849485,17980.0,35584.66674472775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,169.0,431,0,0,4,False,27,17,0,0,0,44,True,35763,75,0,0,4,10,468,3,9,34,1,16.301764393367446,0,113.0,0,0,169.0,1.0,False,10,2,4,580.0,190.0,71357.0,186.0,186.0,191.0,193.0,182.0,10355.0,26899.353833627058,23911.0,41089.44135663078,17979.75,35584.8333832922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,success,1,6,83806327,268.0,430,0,0,4,True,27,17,0,0,0,44,True,35763,75,0,0,4,10,468,3,9,34,1,16.301764393367446,0,113.0,0,0,268.0,1.0,False,12,2,4,6329.0,169.0,190.0,71357.0,186.0,186.0,191.0,193.0,10353.142857142857,26900.17367619629,23905.333333333332,41094.35012666989,17975.5,35587.667831239894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,175.0,429,0,0,3,False,34,52,0,0,0,86,False,35748,0,1,0,2,10,468,3,9,71,0,16.308604677184736,0,113.0,0,0,175.0,1.0,False,11,3,4,83257.0,268.0,169.0,190.0,71357.0,186.0,186.0,191.0,10363.857142857143,26895.46697511541,209.0,52.16320542297991,17996.0,35574.02549613974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,171.0,428,0,0,3,False,19,7,0,0,0,26,False,35763,0,1,0,2,10,468,3,9,37,0,16.301764393367446,0,113.0,0,0,171.0,1.0,False,11,3,4,174.0,175.0,268.0,169.0,190.0,71357.0,186.0,186.0,10361.57142857143,26896.476267701826,204.0,55.50675634551167,200.5,45.858477951192405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,7,83806327,201.0,427,0,0,2,False,9,9,0,0,0,18,False,35763,0,2,0,0,10,468,3,9,61,0,16.301764393367446,0,113.0,0,0,201.0,1.0,False,6,4,4,68481.0,171.0,175.0,268.0,169.0,190.0,71357.0,186.0,10359.42857142857,26897.422657553037,204.66666666666666,54.884727687520986,195.75,48.23121395942673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,187.0,426,1,0,6,False,75,12,0,0,0,87,False,35823,0,1,0,6,10,469,3,9,76,0,16.274460542109818,0,113.0,0,0,187.0,1.0,False,7,4,4,1600.0,201.0,171.0,175.0,268.0,169.0,190.0,71357.0,10361.57142857143,26896.47766193647,182.33333333333334,16.289055630494158,203.75,44.85067818142033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,195.0,425,1,0,7,False,77,13,0,0,0,90,True,35823,78,2,0,6,10,469,3,9,117,1,16.274460542109818,0,113.0,0,0,195.0,1.0,False,7,4,4,1843.0,187.0,201.0,171.0,175.0,268.0,169.0,190.0,194.42857142857142,34.4086091109824,186.33333333333334,15.01110699893027,183.5,13.503086067019396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,failure,1,2,83806327,1042906.0,424,1,0,7,True,77,13,0,0,0,90,True,35823,78,2,0,6,10,469,3,9,117,1,16.274460542109818,0,113.0,0,0,1042906.0,1.0,False,11,4,4,11829.0,195.0,187.0,201.0,171.0,175.0,268.0,169.0,195.14285714285714,34.35320737781055,194.33333333333334,7.023769168568492,188.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,185.0,423,0,0,3,False,24,10,0,0,0,34,False,35823,0,1,0,2,10,469,3,9,37,0,16.274460542109818,0,113.0,0,0,185.0,1.0,False,13,4,4,9778.0,1042906.0,195.0,187.0,201.0,171.0,175.0,268.0,149157.57142857142,394106.0141044358,347762.6666666667,602011.7859513494,260872.25,521355.83336487506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,166.0,422,0,0,3,False,23,15,0,0,0,38,False,35823,0,1,0,2,10,469,3,8,31,0,16.274460542109818,0,113.0,0,0,166.0,1.0,False,6,0,4,232356.0,185.0,1042906.0,195.0,187.0,201.0,171.0,175.0,149145.7142857143,394111.241422484,347762.0,602012.3633090935,260868.25,521358.50001790194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,172.0,421,0,0,3,False,34,52,0,0,0,86,False,35823,0,1,0,2,10,469,3,8,71,0,16.274460542109818,0,113.0,0,0,172.0,1.0,False,6,0,4,78.0,166.0,185.0,1042906.0,195.0,187.0,201.0,171.0,149144.42857142858,394111.8084240635,347752.3333333333,602020.734942189,260863.0,521362.0001387392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,178.0,420,0,0,1,False,7,1,0,0,0,8,True,35826,28,0,0,1,10,470,3,8,6,1,16.27309775023726,0,113.0,0,0,178.0,1.0,False,10,1,4,100778.0,172.0,166.0,185.0,1042906.0,195.0,187.0,201.0,149144.57142857142,394111.7454245928,174.33333333333334,9.71253485622231,260857.25,521365.833393645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,167.0,418,0,0,1,False,28,3,0,0,0,31,True,35826,96,0,0,1,10,470,3,8,15,1,16.27309775023726,0,113.0,0,0,167.0,1.0,False,11,1,4,5617.0,178.0,172.0,166.0,185.0,1042906.0,195.0,187.0,149141.2857142857,394113.1942195095,172.0,6.0,175.25,8.139410298049853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,175.0,417,0,0,3,False,34,52,0,0,0,86,False,35826,0,1,0,2,10,470,3,8,68,0,16.27309775023726,0,113.0,0,0,175.0,1.0,False,6,2,4,67029.0,167.0,178.0,172.0,166.0,185.0,1042906.0,195.0,149138.42857142858,394114.45411659166,172.33333333333334,5.507570547286101,170.75,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,190.0,415,0,0,3,False,34,52,0,0,0,86,True,35833,73,1,0,2,10,472,3,8,68,1,16.26991878994223,0,113.0,0,0,190.0,1.0,False,13,2,4,24331.0,175.0,167.0,178.0,172.0,166.0,185.0,1042906.0,149135.57142857142,394115.7139178193,173.33333333333334,5.686240703077327,173.0,4.69041575982343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,170.0,413,0,0,4,False,23,10,0,0,0,33,True,35858,67,1,0,3,10,474,3,8,38,1,16.258575492219308,0,113.0,0,0,170.0,1.0,False,9,3,4,72304.0,190.0,175.0,167.0,178.0,172.0,166.0,185.0,176.14285714285714,8.933617621631441,177.33333333333334,11.676186592091328,177.5,9.539392014169456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,190.0,412,0,0,2,False,14,0,0,0,0,14,False,35858,0,1,0,1,10,474,3,8,68,0,16.258575492219308,0,113.0,0,0,190.0,1.0,False,9,3,4,234.0,170.0,190.0,175.0,167.0,178.0,172.0,166.0,174.0,8.225975119502044,178.33333333333334,10.408329997330663,175.5,10.214368964029708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,3,83806327,130.0,411,3,0,2,False,273,41,0,0,0,314,False,35858,0,1,0,4,10,474,3,8,83,0,16.258575492219308,0,113.0,0,0,130.0,1.0,False,11,3,4,6653.0,190.0,170.0,190.0,175.0,167.0,178.0,172.0,177.42857142857142,9.271050693011066,183.33333333333334,11.547005383792515,181.25,10.307764064044152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,157.0,409,0,0,2,False,14,0,0,0,0,14,True,35858,75,1,0,1,10,474,3,8,67,1,16.258575492219308,0,113.0,0,0,157.0,1.0,False,11,3,4,1844.0,130.0,190.0,170.0,190.0,175.0,167.0,178.0,171.42857142857142,20.345819741469768,163.33333333333334,30.550504633038933,170.0,28.284271247461902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,7,83806327,163.0,407,0,0,2,False,5,5,0,0,0,10,False,35858,0,2,0,0,10,474,3,8,58,0,16.258575492219308,0,113.0,0,0,163.0,1.0,False,7,4,4,71314.0,157.0,130.0,190.0,170.0,190.0,175.0,167.0,168.42857142857142,20.7593925959403,159.0,30.04995840263344,161.75,25.144581921360317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,162.0,406,0,0,1,False,5,3,0,0,0,8,True,35858,46,0,0,1,10,474,3,8,6,1,16.258575492219308,0,113.0,0,0,162.0,1.0,False,12,4,4,16550.0,163.0,157.0,130.0,190.0,170.0,190.0,175.0,167.85714285714286,20.86007807135096,150.0,17.578395831246947,160.0,24.61706725018234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,5,83806327,171.0,405,0,0,2,False,325,24,0,0,0,349,False,35858,0,1,0,1,10,474,3,8,29,0,16.258575492219308,0,113.0,0,0,171.0,1.0,False,12,0,4,261159.0,162.0,163.0,157.0,130.0,190.0,170.0,190.0,166.0,20.69621543503385,160.66666666666666,3.2145502536643185,153.0,15.556349186104045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,5,83806327,158.0,404,0,0,2,False,325,24,0,0,0,349,False,36108,0,1,0,1,10,474,3,8,29,0,16.146006425168938,0,113.0,0,0,158.0,1.0,False,12,0,4,505.0,171.0,162.0,163.0,157.0,130.0,190.0,170.0,163.28571428571428,18.1081407633352,165.33333333333334,4.932882862316247,163.25,5.795112883571237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,5,83806327,186.0,403,0,0,1,False,1,1,0,0,0,2,False,36108,0,0,0,1,10,474,3,8,15,0,16.146006425168938,0,113.0,0,0,186.0,1.0,False,8,1,4,71381.0,158.0,171.0,162.0,163.0,157.0,130.0,190.0,161.57142857142858,17.933740480419793,163.66666666666666,6.6583281184793925,163.5,5.446711546122731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,171.0,402,3,1,3,False,273,165,0,0,0,438,False,35859,0,2,0,5,10,475,3,8,114,0,16.25812208929418,0,113.0,0,0,171.0,1.0,False,6,2,4,76576.0,186.0,158.0,171.0,162.0,163.0,157.0,130.0,161.0,16.911534525287763,171.66666666666666,14.011899704655802,169.25,12.419742348374221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
